
="",="(1)"
="",="overallcountpc"

="treat_m4",="-0.00000225"
="",="(-0.05)"

="treat_m3",="-0.000101**"
="",="(-3.42)"

="treat_m2",="-0.000728***"
="",="(-3.91)"

="treat_m1",="-0.00235***"
="",="(-6.75)"

="treat_p0",="0.00251***"
="",="(5.64)"

="treat_p1",="0.000315"
="",="(1.92)"

="treat_p2",="0.000117"
="",="(1.20)"

="treat_p3",="0.000364***"
="",="(4.00)"

="treat_p4",="0.00000852"
="",="(0.10)"

="L4treat_m4",="-0.0000489"
="",="(-1.08)"

="L4treat_m3",="-0.000158*"
="",="(-2.37)"

="L4treat_m2",="-0.000464***"
="",="(-3.56)"

="L4treat_m1",="-0.00203***"
="",="(-4.93)"

="L4treat_p0",="0.00196***"
="",="(5.66)"

="L4treat_p1",="0.000279"
="",="(1.35)"

="L4treat_p2",="0.000135"
="",="(0.91)"

="L4treat_p3",="0.000226"
="",="(1.97)"

="L4treat_p4",="0.000142"
="",="(1.68)"

="L8treat_m4",="-0.0000931"
="",="(-1.65)"

="L8treat_m3",="-0.000229***"
="",="(-3.51)"

="L8treat_m2",="-0.000450*"
="",="(-2.17)"

="L8treat_m1",="-0.00178***"
="",="(-4.80)"

="L8treat_p0",="0.00193***"
="",="(4.93)"

="L8treat_p1",="0.000228"
="",="(1.41)"

="L8treat_p2",="0.000253"
="",="(1.46)"

="L8treat_p3",="0.000232"
="",="(1.65)"

="L8treat_p4",="0.0000229"
="",="(0.24)"

="L12treat_m4",="-0.000186**"
="",="(-3.32)"

="L12treat_m3",="-0.000214"
="",="(-1.91)"

="L12treat_m2",="-0.000306"
="",="(-1.69)"

="L12treat_m1",="-0.00183***"
="",="(-4.17)"

="L12treat_p0",="0.00194***"
="",="(4.68)"

="L12treat_p1",="0.0000165"
="",="(0.12)"

="L12treat_p2",="0.000377***"
="",="(4.25)"

="L12treat_p3",="0.000469***"
="",="(4.59)"

="L12treat_p4",="0.000293*"
="",="(2.56)"

="L16treat_m4",="-0.000192***"
="",="(-3.98)"

="L16treat_m3",="-0.000291*"
="",="(-2.56)"

="L16treat_m2",="-0.000244"
="",="(-1.49)"

="L16treat_m1",="-0.000942**"
="",="(-3.15)"

="L16treat_p0",="0.00163***"
="",="(4.83)"

="L16treat_p1",="-0.0000907"
="",="(-0.52)"

="L16treat_p2",="0.000222"
="",="(1.87)"

="L16treat_p3",="0.000467***"
="",="(5.58)"

="L16treat_p4",="-0.0000360"
="",="(-0.37)"

="one",="0"
="",="(.)"

="N",="847314"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
